dataset,id,key,letter,length,source,sublibrary,n_missing,missing_fields,n_suspicious,suspicious_fields,suspicious_notes
pseudolabels,5a4a5e066e71,5a4a5e066e71_dbf095,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2e31bfc77cc1,2e31bfc77cc1_33ce31,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,912c50317725,912c50317725_fb32e2,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,88c787ae1ffd,88c787ae1ffd_5ccdd4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,25dc12ef5acb,25dc12ef5acb_fb8803,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,45bab796b55f,45bab796b55f_e8f9ac,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6f480a706f65,6f480a706f65_5da03b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,d07e0588c871,d07e0588c871_a5a415,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2b3058c54c0e,2b3058c54c0e_6a69e5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,89e0092260ba,89e0092260ba_ee35a4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,049e83ec6505,049e83ec6505_28a2b4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9c23c90da1a1,9c23c90da1a1_321074,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,701569298e3d,701569298e3d_bfeef5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,aa711d12e061,aa711d12e061_cd64f7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6468bf56d05c,6468bf56d05c_ba6844,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,82aad813bcac,82aad813bcac_07d492,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,857f3d4315aa,857f3d4315aa_a55170,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,a128894add51,a128894add51_913df3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,0d2adf75c9e5,0d2adf75c9e5_ca8ff2,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,30cf9f5d34c9,30cf9f5d34c9_14851f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e0c93d37d22c,e0c93d37d22c_ef3389,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ea103e1f766a,ea103e1f766a_a0a9f3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1335582c8075,1335582c8075_00e0f6,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,859dd25ed03b,859dd25ed03b_af92f7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,34679f45cc1d,34679f45cc1d_28a490,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,f9a28f262eed,f9a28f262eed_f6c1f8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e7e906af1677,e7e906af1677_1fa50b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e735307cdfcb,e735307cdfcb_5e7f03,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8e2588cac2a0,8e2588cac2a0_ad845a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8f48428774e4,8f48428774e4_682932,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7ed9e0ab914c,7ed9e0ab914c_7f3867,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2e5d619d2643,2e5d619d2643_0ffb43,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,36acad7a6e84,36acad7a6e84_2228ea,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,57d71d6d43cb,57d71d6d43cb_2e5ddc,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8d1ae474afa3,8d1ae474afa3_b265b1,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,d9bb9d417239,d9bb9d417239_5d7f93,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,189ea97699ec,189ea97699ec_eb3794,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9bf40b36fcb7,9bf40b36fcb7_435583,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,613748681c74,613748681c74_b1973a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,69bd404fcf9f,69bd404fcf9f_0ab611,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,78e6b88d727d,78e6b88d727d_c9f307,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,f5f6c604accf,f5f6c604accf_1f07a3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e828ac83d3fb,e828ac83d3fb_f40b53,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,11cfdcec1781,11cfdcec1781_e9f4f3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,0133ebf08f36,0133ebf08f36_df1482,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9dc138461555,9dc138461555_7fdd2d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,cb67935fbd88,cb67935fbd88_2096ad,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4c72341f9588,4c72341f9588_81f3f8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c00910a42547,c00910a42547_15808e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c5bb6e6851d0,c5bb6e6851d0_1e40d7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,23867ca6dcf5,23867ca6dcf5_a07b95,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,efbba2e7dc45,efbba2e7dc45_719bb8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,821e6a6db3c7,821e6a6db3c7_538c64,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,3ba5d5fa11c9,3ba5d5fa11c9_baff70,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4ff7a6e576eb,4ff7a6e576eb_a4685f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,81c1d5b90906,81c1d5b90906_1da60e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1f86b897b0e2,1f86b897b0e2_e53f06,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6b386351f13d,6b386351f13d_956e9c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,a73f4b170520,a73f4b170520_c9c4b1,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,16fca4e87bb5,16fca4e87bb5_d9b99a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,597059207491,597059207491_44c66c,,21,Ribo-1 pseudolabel,,2,overhang3|overhang5,0,,
pseudolabels,bb7de3d182c3,bb7de3d182c3_52397b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ee8e2d32b85f,ee8e2d32b85f_df09ab,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6d1483391fc0,6d1483391fc0_38f0d5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7a6b32ff7c1b,7a6b32ff7c1b_f88bfd,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7296232f993c,7296232f993c_732191,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,28bb1375c3a3,28bb1375c3a3_57dba6,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2dd70c4c9412,2dd70c4c9412_ec9939,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ddd1d8e5dc9d,ddd1d8e5dc9d_9ac74f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e47d7537316d,e47d7537316d_aaec6b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,62d5e32d4350,62d5e32d4350_11aa59,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e5ef2279a73f,e5ef2279a73f_a96fa1,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,64defe0d9c33,64defe0d9c33_b2ab6c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,915b75fe5f5f,915b75fe5f5f_913461,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8b844a510c67,8b844a510c67_cb8494,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,aea7f25cb1c4,aea7f25cb1c4_7370b7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ce62b972307c,ce62b972307c_3ebb3e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,22ed7240e30d,22ed7240e30d_2ccd18,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,41f13ac911cf,41f13ac911cf_15bf05,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,02c421dfae65,02c421dfae65_85181a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,842197beef60,842197beef60_840fd3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,fda89322f5c0,fda89322f5c0_394776,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,3b3cc13ae2e7,3b3cc13ae2e7_ff6c8b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,44c3d8cb0ca3,44c3d8cb0ca3_0aaf57,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,5e9d41cf7a5c,5e9d41cf7a5c_fddb6f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e2a7d068baee,e2a7d068baee_65e3a4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,aa6c5f04bbe8,aa6c5f04bbe8_0ba558,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2b13c9c56db4,2b13c9c56db4_ea551c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b3c562c24f7d,b3c562c24f7d_6cd7bb,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c3fd78ff53bc,c3fd78ff53bc_130bc9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,efe3913507c7,efe3913507c7_6701a3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ea38762305f7,ea38762305f7_6fccff,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,fa326639ac4b,fa326639ac4b_ad5db8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,fdfb71c6e752,fdfb71c6e752_303ab9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,500aa2f05d57,500aa2f05d57_324cf4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,42cac636fcac,42cac636fcac_d3c7ab,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c6fc607aca62,c6fc607aca62_6f586d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,69517a0d238a,69517a0d238a_89b093,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,111c13dc2096,111c13dc2096_b92057,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,60a0909e0237,60a0909e0237_7899b5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b9c33865f825,b9c33865f825_a44b9d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,51fea1ab4f97,51fea1ab4f97_1c2985,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b8af6514d6a4,b8af6514d6a4_5b4b87,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7325699a6f35,7325699a6f35_07da6d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9a660dfe1a43,9a660dfe1a43_3a3335,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,3bd835f97d8e,3bd835f97d8e_bdf16c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,f2464162daab,f2464162daab_d38301,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,374723f9f814,374723f9f814_9866f7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,928d274823c7,928d274823c7_167985,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9ed731ff8f1e,9ed731ff8f1e_5b6d99,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2a4793301345,2a4793301345_f4ee0e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ef8447a2ad1a,ef8447a2ad1a_fe6ffa,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,0cfe072f7403,0cfe072f7403_f24670,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,daae843c3d3f,daae843c3d3f_daa50a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,40f4d8f8b8bf,40f4d8f8b8bf_dde43b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4bfb2eb1e6cb,4bfb2eb1e6cb_a8933e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,aa5e042341e7,aa5e042341e7_7c8b38,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ae6b430f4592,ae6b430f4592_48ae1f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2006a1595d20,2006a1595d20_018fcd,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,09058a335f04,09058a335f04_d9c81e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,46c19392a1dd,46c19392a1dd_7255d2,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e0b3a99ca973,e0b3a99ca973_6b4519,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,19201c9291d1,19201c9291d1_dced1c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1a30e0cf4ef5,1a30e0cf4ef5_b23a8d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6466b8a200e3,6466b8a200e3_f97a23,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,461f5bcdd2d9,461f5bcdd2d9_84c344,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,550224afc010,550224afc010_6139b8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4c4bd5c1f9c7,4c4bd5c1f9c7_768cbe,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,0a2ada5d2620,0a2ada5d2620_429331,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,d7912caec3a1,d7912caec3a1_297703,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,11877f98c58b,11877f98c58b_04df50,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,38a9e9b455d0,38a9e9b455d0_823d74,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4d6ae9efe79a,4d6ae9efe79a_227091,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c5d3b4d1aed3,c5d3b4d1aed3_5ef2dc,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,45c758b20c46,45c758b20c46_9930cf,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,51fdc15c67de,51fdc15c67de_f20735,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c947f72bd3a5,c947f72bd3a5_c66269,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,14ee879e25ba,14ee879e25ba_e507d7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2ef5a55c277e,2ef5a55c277e_337c9a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b6c24933960d,b6c24933960d_3bffba,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8252ab98ffab,8252ab98ffab_128bda,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c76751931dcf,c76751931dcf_9e2423,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4fa919ffee8f,4fa919ffee8f_b3603b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,021613c50b85,021613c50b85_0e20f9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1708759086c0,1708759086c0_ece52b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,92fc39d5de22,92fc39d5de22_b96b06,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ce519654829f,ce519654829f_b04d38,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,f824ff35618e,f824ff35618e_9f3509,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,cce1f225e5e8,cce1f225e5e8_f99ed7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6ac50c332fd2,6ac50c332fd2_d6b487,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e2c62845ab0f,e2c62845ab0f_bfb1e4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,83e669365300,83e669365300_e07360,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1d591d58d875,1d591d58d875_9eaac5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,999fcd083ff4,999fcd083ff4_2c240d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,efa70cac27f6,efa70cac27f6_941b10,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9d2a78707b7a,9d2a78707b7a_ee87a8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e84d295790e7,e84d295790e7_a41c2a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,a2559bc3e21d,a2559bc3e21d_c2f5ee,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7e904c56df35,7e904c56df35_c1c26d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,5b2340b89d58,5b2340b89d58_a6d77b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,204a088dc5e4,204a088dc5e4_1f1750,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,350a4f383bdd,350a4f383bdd_d4fdf0,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,914562a11b2a,914562a11b2a_65b9a0,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,42a4d73eb596,42a4d73eb596_07b850,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9637ff890847,9637ff890847_dc1dad,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9927fcec3fd9,9927fcec3fd9_b2ed5a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,0a077284150d,0a077284150d_bef227,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,43a2e379c67a,43a2e379c67a_c3139d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,48961c9696dc,48961c9696dc_2c20e4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7ce5407339d2,7ce5407339d2_b0dcf5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8369163f4dd1,8369163f4dd1_08503c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c64157b2ea78,c64157b2ea78_730b5b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,35eba241475b,35eba241475b_b5880e,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9248b4ba869e,9248b4ba869e_82a0f7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,dea1bc78c82b,dea1bc78c82b_c8c575,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,6a90399526da,6a90399526da_c9877b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8c0a0635e523,8c0a0635e523_ba8aa2,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1c1e3507e24b,1c1e3507e24b_1761a9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,0b67371e3eb9,0b67371e3eb9_91f716,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2576b5dd7e28,2576b5dd7e28_c6d78d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,463508cd6543,463508cd6543_efe622,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,76b3c2375097,76b3c2375097_a68cac,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4bb676e03f87,4bb676e03f87_4dad83,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,599dff5ec646,599dff5ec646_80190d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,cf9a7eb8d3b5,cf9a7eb8d3b5_5dc2b9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,418fbdcd17a1,418fbdcd17a1_5f1e9a,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,a9030ed5b66f,a9030ed5b66f_0173d6,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,74342feb027e,74342feb027e_16d69f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,5c67112d45a4,5c67112d45a4_59ea39,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,99548f54b151,99548f54b151_e2ebaf,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,8298e9b94f34,8298e9b94f34_cec147,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b6d67ae4e57d,b6d67ae4e57d_65e79d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,78384585f74c,78384585f74c_959d7b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,830f7fcb6706,830f7fcb6706_ca5b59,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4f60d5712339,4f60d5712339_405426,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,59b93704cf14,59b93704cf14_59611f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,458228c751df,458228c751df_427850,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,5f3ab6d8f3e9,5f3ab6d8f3e9_fc8568,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,662472de7487,662472de7487_20bbd7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,523a982021aa,523a982021aa_5a5363,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b93240c032fd,b93240c032fd_617131,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,89d541b65c9e,89d541b65c9e_8effce,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,04a86016cf8c,04a86016cf8c_fa4d95,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2c85ad2c06ac,2c85ad2c06ac_514ad9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,685b054d6acf,685b054d6acf_98f6bd,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ef367b9cb52c,ef367b9cb52c_2ddb26,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,26ed0f9a316d,26ed0f9a316d_b4570d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,32a51d837c00,32a51d837c00_e70653,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,fecf7d71de60,fecf7d71de60_29ea02,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,e5498564ac65,e5498564ac65_f43b47,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,68a031d50088,68a031d50088_30c3c5,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,342b9910a2f7,342b9910a2f7_8eea9f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c0ee9bd618ad,c0ee9bd618ad_12d2c7,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1c21e4bfe220,1c21e4bfe220_681e74,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,5a592c787bd6,5a592c787bd6_ac30c4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7b5e469d16c7,7b5e469d16c7_d5b8a6,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,eaa9a71ddcba,eaa9a71ddcba_d92a29,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,84d6c085eaac,84d6c085eaac_5efbeb,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b1f17357768d,b1f17357768d_9bfd94,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c463e14cd546,c463e14cd546_40f7a9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,bca9d423b77e,bca9d423b77e_02e003,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9b60756969ec,9b60756969ec_f7561f,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9fdabe0118d0,9fdabe0118d0_86c31d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,fca8aef26944,fca8aef26944_a13952,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,ace05f4a2a8b,ace05f4a2a8b_73bfb3,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,c93223251430,c93223251430_120b0b,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,cbdeeda7f0d5,cbdeeda7f0d5_685f98,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,99db97b9f934,99db97b9f934_6b5f96,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,35953cf5f0d0,35953cf5f0d0_14a3e4,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,3a66478cc159,3a66478cc159_62f023,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,a9d5b161543a,a9d5b161543a_14c348,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1116cc555f97,1116cc555f97_4e0689,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,23b052d46d29,23b052d46d29_cf3c24,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,301a606f6f82,301a606f6f82_14cef8,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,a5e08e06a72a,a5e08e06a72a_17d88d,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2d1c1f9e2385,2d1c1f9e2385_1eea56,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,97b0d5c2f0d4,97b0d5c2f0d4_e570b1,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,b6133dcff663,b6133dcff663_a7e5f2,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,7064b70b1205,7064b70b1205_87c1ac,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,849c48470a52,849c48470a52_35e3ca,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,74b59143bd37,74b59143bd37_726a05,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,9df13c78769f,9df13c78769f_b9dfe6,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,f77340eec077,f77340eec077_56ef59,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,78643dce21a7,78643dce21a7_ee7695,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2a1b12ae5710,2a1b12ae5710_e9bd59,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,dcc020b3ddc0,dcc020b3ddc0_a81487,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,1fc8bd8adc7f,1fc8bd8adc7f_9372ab,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,16001f686c1e,16001f686c1e_1a7fe9,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,3dfdb2f0cf39,3dfdb2f0cf39_fd708c,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,4372627cb53f,4372627cb53f_c4eb36,,94,Ribo-1 pseudolabel,,0,,0,,
pseudolabels,2f363f1c8f1a,2f363f1c8f1a_ce484a,,94,Ribo-1 pseudolabel,,0,,0,,
