dataset,id,key,letter,length,source,sublibrary,n_missing,missing_fields,n_suspicious,suspicious_fields,suspicious_notes
rfam_pdb130,RF00678:microRNA_mir-140:URS000075E179_10090_1-70,RF00678_microRNA_mir-140_URS000075E179_10090_1-70_43551b,,70,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02253:Iron_response_element_II:DQ065759.1_122-152,RF02253_Iron_response_element_II_DQ065759_1_122-152_18c40a,,31,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00866:mir-BART3_microRNA_precursor_family:URS0000413BAC_10376_2-78,RF00866_mir-BART3_microRNA_precursor_family_URS0000413BAC_10376_2-78_e1a648,,77,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03497:MIR5038_microRNA_precursor_family:URS000075E7C0_3847_59-133,RF03497_MIR5038_microRNA_precursor_family_URS000075E7C0_3847_59-133_fb3ac4,,75,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00180:Renin_stability_regulatory_element_(REN-SRE):BC011157.1_1366-1401,RF00180_Renin_stability_regulatory_element__REN-SRE_BC011157_1_1366-14_5064d1,,36,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03997:mir-8510_microRNA_precursor_family:URS0000D54F89_51655_18-84,RF03997_mir-8510_microRNA_precursor_family_URS0000D54F89_51655_18-84_3ed88f,,67,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03326:mir-312_microRNA_precursor_family:URS000046AFFA_7238_1-66,RF03326_mir-312_microRNA_precursor_family_URS000046AFFA_7238_1-66_8eb676,,66,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03299:mir-1000_microRNA_precursor_family:URS000075BC78_7091_8-74,RF03299_mir-1000_microRNA_precursor_family_URS000075BC78_7091_8-74_e5f4e5,,67,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00684:mir-122_microRNA_precursor:URS000075A831_31033_1-66,RF00684_mir-122_microRNA_precursor_URS000075A831_31033_1-66_c6b60e,,66,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00008:Hammerhead_ribozyme_(type_III):Y12833.1_339-285,RF00008_Hammerhead_ribozyme__type_III_Y12833_1_339-285_6c7ce4,,55,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00900:microRNA_mir-255:URS0000D50717_6238_20-78,RF00900_microRNA_mir-255_URS0000D50717_6238_20-78_f18d4f,,59,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00241:mir-8_mir-141_mir-200_microRNA_precursor_family:URS000075EB16_10090_1-72,RF00241_mir-8_mir-141_mir-200_microRNA_precursor_family_URS000075EB16__1db4c2,,72,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00850:microRNA_mir-259:URS000024924B_6239_11-86,RF00850_microRNA_mir-259_URS000024924B_6239_11-86_e8795d,,76,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01355:CRISPR_RNA_direct_repeat_element:CP000504.1_990-1014,RF01355_CRISPR_RNA_direct_repeat_element_CP000504_1_990-1014_b78e3b,,25,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00250:Trans-activation_response_element_(TAR):L28878.1_358-418,RF00250_Trans-activation_response_element__TAR_L28878_1_358-418_889e13,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00702:mir-182_microRNA_precursor_family:URS000075E9B7_9913_18-94,RF00702_mir-182_microRNA_precursor_family_URS000075E9B7_9913_18-94_6ab2bf,,77,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04261:MIR1861_microRNA_precursor_family:URS0000D50560_4530_1-92,RF04261_MIR1861_microRNA_precursor_family_URS0000D50560_4530_1-92_ef5900,,92,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00722:microRNA_mir-451:URS00006F8327_10090_2-72,RF00722_microRNA_mir-451_URS00006F8327_10090_2-72_b91356,,71,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00849:microRNA_mir-60:URS0000D51D08_135651_1-62,RF00849_microRNA_mir-60_URS0000D51D08_135651_1-62_cb5294,,62,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01371:CRISPR_RNA_direct_repeat_element:CP000239.1_1860099-1860135,RF01371_CRISPR_RNA_direct_repeat_element_CP000239_1_1860099-1860135_3a87d1,,37,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00639:mir-515_microRNA_precursor_family:URS00007E3DF8_9593_15-97,RF00639_mir-515_microRNA_precursor_family_URS00007E3DF8_9593_15-97_d403c7,,83,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04232:mir-9318_microRNA_precursor_family:URS0000D524F6_29078_1-74,RF04232_mir-9318_microRNA_precursor_family_URS0000D524F6_29078_1-74_02ec94,,74,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00813:mir-11_microRNA_precursor_family:URS00002714F6_7237_1-71,RF00813_mir-11_microRNA_precursor_family_URS00002714F6_7237_1-71_75c5fb,,71,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04193:mir-51_microRNA_precursor_family:URS0000D4F48B_135651_1-62,RF04193_mir-51_microRNA_precursor_family_URS0000D4F48B_135651_1-62_d1089d,,62,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02885:SAM-VI_(S-adenosyl_methionine)_riboswitch_aptamer:CP001361.1_745943-746008,RF02885_SAM-VI__S-adenosyl_methionine__riboswitch_aptamer_CP001361_1_7_42a651,,66,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03766:mir-3155_microRNA_precursor_family:URS000075C9CE_9606_16-71,RF03766_mir-3155_microRNA_precursor_family_URS000075C9CE_9606_16-71_792b7d,,56,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00175:Human_immunodeficiency_virus_type_1_dimerisation_initiation_site:AF286238.1_40-80,RF00175_Human_immunodeficiency_virus_type_1_dimerisation_initiation_si_47b795,,41,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03560:mir-3926_microRNA_precursor_family:URS000075B286_9606_6-68,RF03560_mir-3926_microRNA_precursor_family_URS000075B286_9606_6-68_62733b,,63,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03572:MIR2109_microRNA_precursor_family:URS000075A158_3847_1-71,RF03572_MIR2109_microRNA_precursor_family_URS000075A158_3847_1-71_48720e,,71,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00653:microRNA_mir-22:URS0000D500D4_7962_1-83,RF00653_microRNA_mir-22_URS0000D500D4_7962_1-83_ca83b4,,83,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03602:mir-8250_microRNA_precursor_family:URS0000D54207_54126_1-60,RF03602_mir-8250_microRNA_precursor_family_URS0000D54207_54126_1-60_61e0d7,,60,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03929:mir-6579_microRNA_precursor_family:URS000075C385_9031_17-84,RF03929_mir-6579_microRNA_precursor_family_URS000075C385_9031_17-84_b99c3e,,68,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04122:mir-1204_microRNA_precursor_family:URS000075E1D8_9796_1-66,RF04122_mir-1204_microRNA_precursor_family_URS000075E1D8_9796_1-66_0cf789,,66,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03610:mir-H7_microRNA_precursor_family:URS00007D214F_10298_8-76,RF03610_mir-H7_microRNA_precursor_family_URS00007D214F_10298_8-76_9c122b,,69,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03564:mir-9416_microRNA_precursor_family:URS0000D50F08_45351_1-68,RF03564_mir-9416_microRNA_precursor_family_URS0000D50F08_45351_1-68_c71fbb,,68,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03214:mir-769_microRNA_precursor_family:URS00007E341E_9823_2-80,RF03214_mir-769_microRNA_precursor_family_URS00007E341E_9823_2-80_846549,,79,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01104:Pseudoknot_of_upstream_pseudoknot_domain_(UPD)_of_the_3'UTR:X81639.1_3422-3450,RF01104_Pseudoknot_of_upstream_pseudoknot_domain__UPD__of_the_3_UTR_X8_c1f81b,,29,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF01168:Small_nucleolar_RNA_SNORD126:AAYZ01187716.1_225-149,RF01168_Small_nucleolar_RNA_SNORD126_AAYZ01187716_1_225-149_f1a931,,77,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01276:Small_nucleolar_RNA_sR53:AE009950.1_1130394-1130451,RF01276_Small_nucleolar_RNA_sR53_AE009950_1_1130394-1130451_350df1,,58,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01317:CRISPR_RNA_direct_repeat_element:BX936398.1_2964997-2964970,RF01317_CRISPR_RNA_direct_repeat_element_BX936398_1_2964997-2964970_4b9a5c,,28,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03847:mir-1538_microRNA_precursor_family:URS000075E30A_9606_1-58,RF03847_mir-1538_microRNA_precursor_family_URS000075E30A_9606_1-58_8899e8,,58,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02261:MAT2A_3'UTR_stem_loop_B:AAFR03050370.1_28606-28669,RF02261_MAT2A_3_UTR_stem_loop_B_AAFR03050370_1_28606-28669_1de2fb,,64,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03271:mir-1247_microRNA_precursor_family:URS00007E35FF_9544_1-58,RF03271_mir-1247_microRNA_precursor_family_URS00007E35FF_9544_1-58_4da8ba,,58,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02521:Panicum_mosaic_virus_cap-independent_translation_enhancer_RNA_(PTE):URS0002681455_193120_1-88,RF02521_Panicum_mosaic_virus_cap-independent_translation_enhancer_RNA__5a6167,,88,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01324:CRISPR_RNA_direct_repeat_element:AE009439.1_1328636-1328671,RF01324_CRISPR_RNA_direct_repeat_element_AE009439_1_1328636-1328671_21cb40,,36,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03075:DUF3800-VIII_RNA:URS0000D65BEB_12908_1-71,RF03075_DUF3800-VIII_RNA_URS0000D65BEB_12908_1-71_819b31,,71,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00164:Coronavirus_3'_stem-loop_II-like_motif_(s2m):AF257226.1_425-467,RF00164_Coronavirus_3__stem-loop_II-like_motif__s2m_AF257226_1_425-467_c544ec,,43,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02297:Tetrahymena_snoRNA_TtnuCD21:JF909318.1_1-63,RF02297_Tetrahymena_snoRNA_TtnuCD21_JF909318_1_1-63_815d32,,63,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00641:mir-154_microRNA_precursor_family:URS00007E3DB3_9615_1-56,RF00641_mir-154_microRNA_precursor_family_URS00007E3DB3_9615_1-56_4bb6e9,,56,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03668:mir-1788_microRNA_precursor_family:URS0000D550BE_7998_1-57,RF03668_mir-1788_microRNA_precursor_family_URS0000D550BE_7998_1-57_8b7562,,57,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00178:mir-24_microRNA_precursor_family:URS000075EAAF_10116_18-87,RF00178_mir-24_microRNA_precursor_family_URS000075EAAF_10116_18-87_c7e3fa,,70,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02024:microRNA_mir-1180:URS00007E4B6E_9544_1-56,RF02024_microRNA_mir-1180_URS00007E4B6E_9544_1-56_64d4b2,,56,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04249:mir-310_microRNA_precursor_family:URS0000378F87_7238_8-81,RF04249_mir-310_microRNA_precursor_family_URS0000378F87_7238_8-81_0bc8c4,,74,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03391:mir-588_microRNA_precursor_family:URS000075C40E_9606_3-83,RF03391_mir-588_microRNA_precursor_family_URS000075C40E_9606_3-83_642680,,81,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03186:mir-3689_microRNA_precursor_family:URS0000759F6E_9606_1-66,RF03186_mir-3689_microRNA_precursor_family_URS0000759F6E_9606_1-66_0c9ab9,,66,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03370:mir-2566_microRNA_precursor_family:URS0000516D77_7237_1-83,RF03370_mir-2566_microRNA_precursor_family_URS0000516D77_7237_1-83_883430,,83,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00784:microRNA_mir-486:URS00007E3A2C_246437_1-62,RF00784_microRNA_mir-486_URS00007E3A2C_246437_1-62_ab35c5,,62,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01117:Ciona_microRNA_mir-92:URS000075A96B_7719_25-92,RF01117_Ciona_microRNA_mir-92_URS000075A96B_7719_25-92_fd7cad,,68,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00966:mir-676_microRNA_precursor_family:URS000075F10F_9606_1-67,RF00966_mir-676_microRNA_precursor_family_URS000075F10F_9606_1-67_0c15c1,,67,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03665:MIR4359_microRNA_precursor_family:URS00007E45BD_3847_24-89,RF03665_MIR4359_microRNA_precursor_family_URS00007E45BD_3847_24-89_c85986,,66,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03988:mir-6301_microRNA_precursor_family:URS0000D55DD5_34740_1-76,RF03988_mir-6301_microRNA_precursor_family_URS0000D55DD5_34740_1-76_84a431,,76,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00836:microRNA_mir-250:URS0000D50199_135651_1-61,RF00836_microRNA_mir-250_URS0000D50199_135651_1-61_fd60f3,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00522:PreQ1_(pre_queuosine)_riboswitch_aptamer:AE017333.1_1501710-1501754,RF00522_PreQ1__pre_queuosine__riboswitch_aptamer_AE017333_1_1501710-15_8a6d6b,,45,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF00442:Guanidine-I_riboswitch_aptamer:URS0000B21DF0_204038_1-85,RF00442_Guanidine-I_riboswitch_aptamer_URS0000B21DF0_204038_1-85_bce283,,85,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF00694:microRNA_mir-137:URS000075CCA9_10224_18-87,RF00694_microRNA_mir-137_URS000075CCA9_10224_18-87_4ebe6c,,70,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03493:mir-1281_microRNA_precursor_family:URS000075DF7B_9606_1-54,RF03493_mir-1281_microRNA_precursor_family_URS000075DF7B_9606_1-54_8996bf,,54,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03256:mir-1286_microRNA_precursor_family:URS0000D509AE_9600_1-75,RF03256_mir-1286_microRNA_precursor_family_URS0000D509AE_9600_1-75_e1d12c,,75,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03368:mir-1822_microRNA_precursor_family:URS0000D5515E_135651_1-61,RF03368_mir-1822_microRNA_precursor_family_URS0000D5515E_135651_1-61_0b5285,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03555:mir-2_2_microRNA_precursor_family:URS00003B07E6_6182_1-78,RF03555_mir-2_2_microRNA_precursor_family_URS00003B07E6_6182_1-78_887cc1,,78,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03260:mir-8229_microRNA_precursor_family:URS0000D55202_54126_1-59,RF03260_mir-8229_microRNA_precursor_family_URS0000D55202_54126_1-59_43e7b3,,59,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01348:CRISPR_RNA_direct_repeat_element:AASE01000021.1_30301-30335,RF01348_CRISPR_RNA_direct_repeat_element_AASE01000021_1_30301-30335_f78006,,35,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02685:RAGATH-5_RNA:BABD01012423.1_570-519,RF02685_RAGATH-5_RNA_BABD01012423_1_570-519_808627,,52,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03297:MIR1033_microRNA_precursor_family:URS0000D509D5_3218_20-101,RF03297_MIR1033_microRNA_precursor_family_URS0000D509D5_3218_20-101_87a0e9,,82,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04169:mir-2235_microRNA_precursor_family:URS0000D4F26A_54126_1-58,RF04169_mir-2235_microRNA_precursor_family_URS0000D4F26A_54126_1-58_23573f,,58,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00994:mir-1255_microRNA_precursor_family:URS000075C3F5_9606_22-94,RF00994_mir-1255_microRNA_precursor_family_URS000075C3F5_9606_22-94_f378f9,,73,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03185:mir-3193_microRNA_precursor_family:URS000075EE94_9606_1-55,RF03185_mir-3193_microRNA_precursor_family_URS000075EE94_9606_1-55_076799,,55,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02679:Pistol_ribozyme:AGGO01000583.1_22-99,RF02679_Pistol_ribozyme_AGGO01000583_1_22-99_7c5007,,78,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF00826:microRNA_mir-55:URS000058CC12_6239_15-88,RF00826_microRNA_mir-55_URS000058CC12_6239_15-88_7f507a,,74,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01615:Nematode_snoRNA_ceN111:DQ789435.1_1-69,RF01615_Nematode_snoRNA_ceN111_DQ789435_1_1-69_940e56,,69,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02915:DUF3800-VI_RNA:URS0000D6A5CE_1187851_1-55,RF02915_DUF3800-VI_RNA_URS0000D6A5CE_1187851_1-55_f40558,,55,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00029:Group_II_catalytic_intron:AF074613.1_60570-60649,RF00029_Group_II_catalytic_intron_AF074613_1_60570-60649_e51299,,80,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF02990:gut-2_RNA:URS0000D6980F_12908_1-48,RF02990_gut-2_RNA_URS0000D6980F_12908_1-48_bffc4a,,48,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF04044:mir-7939_microRNA_precursor_family:URS0000D51330_6233_1-61,RF04044_mir-7939_microRNA_precursor_family_URS0000D51330_6233_1-61_911889,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03970:mir-2766_microRNA_precursor_family:URS000075BF6E_7091_4-71,RF03970_mir-2766_microRNA_precursor_family_URS000075BF6E_7091_4-71_6c5d4d,,68,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03623:mir-1252_microRNA_precursor_family:URS000075D9D2_9598_17-81,RF03623_mir-1252_microRNA_precursor_family_URS000075D9D2_9598_17-81_92e6fa,,65,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00698:microRNA_mir-489:URS0000D50789_7998_1-61,RF00698_microRNA_mir-489_URS0000D50789_7998_1-61_e64876,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03130:L19-Flavobacteria_ribosomal_protein_leader:URS0001A2327C_12908_1-28,RF03130_L19-Flavobacteria_ribosomal_protein_leader_URS0001A2327C_12908_d16a1c,,28,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00658:microRNA_mir-21:URS000075A91E_10090_11-82,RF00658_microRNA_mir-21_URS000075A91E_10090_11-82_617740,,72,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03221:mir-6715_microRNA_precursor_family:URS000075D043_9606_13-69,RF03221_mir-6715_microRNA_precursor_family_URS000075D043_9606_13-69_c85912,,57,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00947:microRNA_mir-929:URS000075CDE0_7070_17-90,RF00947_microRNA_mir-929_URS000075CDE0_7070_17-90_60b45e,,74,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00955:microRNA_mir-1829:URS0000147160_6239_1-58,RF00955_microRNA_mir-1829_URS0000147160_6239_1-58_5542ca,,58,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04123:mir-3127_microRNA_precursor_family:URS000075DB87_9606_1-76,RF04123_mir-3127_microRNA_precursor_family_URS000075DB87_9606_1-76_0f87d7,,76,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04265:mir-4650_microRNA_precursor_family:URS000075C015_9606_3-74,RF04265_mir-4650_microRNA_precursor_family_URS000075C015_9606_3-74_725d34,,72,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00705:microRNA_mir-202:URS000075DDEF_7955_1-76,RF00705_microRNA_mir-202_URS000075DDEF_7955_1-76_2fbf9f,,76,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01329:CRISPR_RNA_direct_repeat_element:CP000117.1_1622870-1622906,RF01329_CRISPR_RNA_direct_repeat_element_CP000117_1_1622870-1622906_932b84,,37,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03383:mir-1976_microRNA_precursor_family:URS000075E8FF_9606_1-52,RF03383_mir-1976_microRNA_precursor_family_URS000075E8FF_9606_1-52_6328a2,,52,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00683:microRNA_mir-143:URS0000AA5295_7998_1-55,RF00683_microRNA_mir-143_URS0000AA5295_7998_1-55_0029ee,,55,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03058:sul1_RNA:URS0000D6C820_395963_1-56,RF03058_sul1_RNA_URS0000D6C820_395963_1-56_384869,,56,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF02095:mir-2985-2_microRNA_precursor:URS000075A126_10116_21-91,RF02095_mir-2985-2_microRNA_precursor_URS000075A126_10116_21-91_ab335c,,71,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04103:mir-8356_microRNA_precursor_family:URS0000D51EF9_54126_1-62,RF04103_mir-8356_microRNA_precursor_family_URS0000D51EF9_54126_1-62_e64e2d,,62,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01357:CRISPR_RNA_direct_repeat_element:AP008227.1_239143-239107,RF01357_CRISPR_RNA_direct_repeat_element_AP008227_1_239143-239107_1da03a,,37,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00700:microRNA_mir-375:URS0000D510BB_7998_1-57,RF00700_microRNA_mir-375_URS0000D510BB_7998_1-57_523985,,57,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00814:microRNA_mir-316:URS000075E562_7460_1-87,RF00814_microRNA_mir-316_URS000075E562_7460_1-87_e246a6,,87,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03191:mir-1913_microRNA_precursor_family:URS000075C72C_9606_1-80,RF03191_mir-1913_microRNA_precursor_family_URS000075C72C_9606_1-80_8fb51b,,80,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00611:Small_nucleolar_RNA_SNORD111:BX784024.10_48132-48213,RF00611_Small_nucleolar_RNA_SNORD111_BX784024_10_48132-48213_208e73,,82,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00233:Tymovirus_Pomovirus_Furovirus_tRNA-like_3'_UTR_element:URS0000E60B65_12154_1-104,RF00233_Tymovirus_Pomovirus_Furovirus_tRNA-like_3__UTR_element_URS0000_def7af,,104,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF03668:mir-1788_microRNA_precursor_family:URS000075C998_9031_9-85,RF03668_mir-1788_microRNA_precursor_family_URS000075C998_9031_9-85_4cfb52,,77,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03663:mir-5911_microRNA_precursor_family:URS0000D53C8A_6289_1-74,RF03663_mir-5911_microRNA_precursor_family_URS0000D53C8A_6289_1-74_700d9b,,74,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04053:mir-95_microRNA_precursor_family:URS000075B09E_9796_1-79,RF04053_mir-95_microRNA_precursor_family_URS000075B09E_9796_1-79_fdd03c,,79,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03378:mir-7398_microRNA_precursor_family:URS00007E41FD_13616_1-61,RF03378_mir-7398_microRNA_precursor_family_URS00007E41FD_13616_1-61_d73a79,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00654:microRNA_mir-216:URS000075D5A0_7070_15-87,RF00654_microRNA_mir-216_URS000075D5A0_7070_15-87_9635c0,,73,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00672:microRNA_mir-190:URS000075A36C_7955_37-111,RF00672_microRNA_mir-190_URS000075A36C_7955_37-111_fc4ce4,,75,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03238:mir-1542_microRNA_precursor_family:URS000075A7C6_13616_5-76,RF03238_mir-1542_microRNA_precursor_family_URS000075A7C6_13616_5-76_dc9824,,72,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00755:microRNA_mir-542:URS000075B0FE_9606_5-84,RF00755_microRNA_mir-542_URS000075B0FE_9606_5-84_ea445b,,80,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04077:mir-1245_microRNA_precursor_family:URS00007E44A3_9544_1-57,RF04077_mir-1245_microRNA_precursor_family_URS00007E44A3_9544_1-57_a582c9,,57,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01107:Pseudoknot_of_upstream_pseudoknot_domain_(UPD)_of_the_3'UTR:AF146278.1_6748-6774,RF01107_Pseudoknot_of_upstream_pseudoknot_domain__UPD__of_the_3_UTR_AF_83d681,,27,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00144:mir-199_microRNA_precursor:URS0000759E15_10090_1-70,RF00144_mir-199_microRNA_precursor_URS0000759E15_10090_1-70_156e15,,70,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00843:microRNA_mir-228:URS0000D4EF15_135651_1-61,RF00843_microRNA_mir-228_URS0000D4EF15_135651_1-61_1f4a61,,61,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF02914:DUF805b_RNA:URS0000D6A645_12908_1-36,RF02914_DUF805b_RNA_URS0000D6A645_12908_1-36_f99ac7,,36,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF00341:Small_nucleolar_RNA_Z39:AJ240058.1_1-60,RF00341_Small_nucleolar_RNA_Z39_AJ240058_1_1-60_597c87,,60,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03138:S16-Flavobacteria_ribosomal_protein_leader:URS0001A2466A_12908_1-35,RF03138_S16-Flavobacteria_ribosomal_protein_leader_URS0001A2466A_12908_7221c4,,35,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03075:DUF3800-VIII_RNA:URS0000D68DC0_12908_1-64,RF03075_DUF3800-VIII_RNA_URS0000D68DC0_12908_1-64_5dbe88,,64,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF03431:mir-4657_microRNA_precursor_family:URS000075BEF9_9913_1-53,RF03431_mir-4657_microRNA_precursor_family_URS000075BEF9_9913_1-53_1e581a,,53,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF00189:Small_nucleolar_RNA_SNORD95:AC008443.10_63918-63851,RF00189_Small_nucleolar_RNA_SNORD95_AC008443_10_63918-63851_9c9063,,68,RFAM-PDB 130,,2,overhang3|overhang5,0,,
rfam_pdb130,RF03813:MIR8041_microRNA_precursor_family:URS00007E4DDA_4113_1-71,RF03813_MIR8041_microRNA_precursor_family_URS00007E4DDA_4113_1-71_60c148,,71,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF04296:mir-485_microRNA_precursor_family:URS000075D081_9606_1-73,RF04296_mir-485_microRNA_precursor_family_URS000075D081_9606_1-73_6bbf55,,73,RFAM-PDB 130,,0,,0,,
rfam_pdb130,RF01340:CRISPR_RNA_direct_repeat_element:CP000249.1_4015546-4015582,RF01340_CRISPR_RNA_direct_repeat_element_CP000249_1_4015546-4015582_135f0a,,37,RFAM-PDB 130,,0,,0,,
