dataset,id,key,letter,length,source,sublibrary,n_missing,missing_fields,n_suspicious,suspicious_fields,suspicious_notes
ribo2,2306689-ribonanza2d,,D,26,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6274783-ribonanza2e,,E,27,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,4925256-ribonanza2c,,C,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,7225229-ribonanza2e,,E,24,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3098207-ribonanza2f,,F,30,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,4247022-ribonanza2e,,E,39,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6957653-ribonanza2d,,D,39,AE_synthetic,UW_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2222497-ribonanza2e,,E,35,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,1669976-ribonanza2f,,F,21,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,3629089-ribonanza2e,,E,82,AE_synthetic,rnamake_minlength_kiss_2M_15A_pad_solutions,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2103838-ribonanza2f,,F,29,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,3542184-ribonanza2e,,E,28,AE_synthetic,gRNAde_Designs,13,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,2099250-ribonanza2g,,G,72,FGH_natural,RNAcentral100,8,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|overhang3|overhang5|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rfam_name: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rnacentral_name: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rna_type: letter G has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rnacentral_id: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G"
ribo2,5397455-ribonanza2a,,A,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,5585742-ribonanza2d,,D,30,AE_synthetic,gRNAde_Designs,13,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,3271710-ribonanza2f,,F,27,FGH_natural,RNAcentral_130_dedup,5,rfam_name|shape_agr|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,5133577-ribonanza2d,,D,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,3600332-ribonanza2e,,E,72,AE_synthetic,rnamake_minlength_llr_2M_15A_pad_solutions,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6652658-ribonanza2a,,A,68,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,0169078-ribonanza2d,,D,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,7853193-ribonanza2c,,C,28,AE_synthetic,UW_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,7502407-ribonanza2d,,D,23,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,5433820-ribonanza2d,,D,24,AE_synthetic,UW_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6703527-ribonanza2e,,E,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2361174-ribonanza2f,,F,26,FGH_natural,RNAcentral_130_dedup,5,rfam_name|shape_agr|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,0852393-ribonanza2f,,F,46,FGH_natural,RNAcentral_130_dedup,4,member_dbs|rfam_name|rna_type|rfam_id,0,,
ribo2,6592411-ribonanza2a,,A,35,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,4856074-ribonanza2e,,E,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,7685575-ribonanza2a,,A,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3560679-ribonanza2f,,F,21,FGH_natural,RNAcentral_130_dedup,7,rfam_name|shape_agr|mean_prot_2a3|rfam_id|overhang3|r2a3|overhang5,0,,
ribo2,2941210-ribonanza2f,,F,25,FGH_natural,RNAcentral_130_dedup,5,rfam_name|shape_agr|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,7617157-ribonanza2f,,F,22,FGH_natural,RNAcentral100,4,rfam_name|score|mean_prot_2a3|rfam_id,0,,
ribo2,1582570-ribonanza2c,,C,27,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,6769270-ribonanza2b,,B,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2140587-ribonanza2f,,F,27,FGH_natural,RNAcentral_130_dedup,5,rfam_name|shape_agr|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,1017844-ribonanza2f,,F,27,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,0559674-ribonanza2d,,D,23,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,4175233-ribonanza2e,,E,26,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6477028-ribonanza2b,,B,47,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,7841724-ribonanza2c,,C,26,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,2503111-ribonanza2f,,F,28,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,0389361-ribonanza2e,,E,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3336346-ribonanza2f,,F,22,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,3200438-ribonanza2f,,F,31,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,7455452-ribonanza2a,,A,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6533690-ribonanza2d,,D,33,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3293608-ribonanza2e,,E,77,AE_synthetic,rnamake_minlength_kiss_2M_15A_pad_solutions,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2741312-ribonanza2f,,F,29,FGH_natural,RNAcentral_130_dedup,8,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|overhang3|r2a3|overhang5,0,,
ribo2,4659098-ribonanza2a,,A,57,AE_synthetic,UW_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3597811-ribonanza2f,,F,30,FGH_natural,RNAcentral_130_dedup,5,rfam_name|shape_agr|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,5376894-ribonanza2d,,D,27,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,5072706-ribonanza2e,,E,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,0121539-ribonanza2c,,C,20,AE_synthetic,gRNAde_Designs,13,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,5413951-ribonanza2e,,E,39,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,1709601-ribonanza2f,,F,28,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,5950235-ribonanza2a,,A,26,AE_synthetic,gRNAde_Designs,13,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,0471373-ribonanza2h,,H,23,FGH_natural,RNAcentral100,8,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|overhang3|overhang5|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rfam_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rna_type: letter H has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H"
ribo2,3260610-ribonanza2f,,F,28,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,7837216-ribonanza2g,,G,29,FGH_natural,RNAcentral100,8,member_dbs|rfam_name|rnacentral_name|rna_type|score|mean_prot_2a3|rfam_id|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rfam_name: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rnacentral_name: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rna_type: letter G has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rnacentral_id: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G"
ribo2,4284137-ribonanza2d,,D,20,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,1109220-ribonanza2f,,F,28,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,7402259-ribonanza2d,,D,24,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3058694-ribonanza2g,,G,27,FGH_natural,RNAcentral100,10,member_dbs|rfam_name|rnacentral_name|rna_type|score|mean_prot_2a3|rfam_id|overhang3|overhang5|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rfam_name: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rnacentral_name: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rna_type: letter G has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G; rnacentral_id: letter G has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for G"
ribo2,4628242-ribonanza2e,,E,28,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,0477730-ribonanza2d,,D,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,4477699-ribonanza2c,,C,28,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,5118402-ribonanza2c,,C,78,AE_synthetic,rnamake_minlength_llr_2M_15A_pad_solutions,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,1779004-ribonanza2d,,D,31,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,5283145-ribonanza2b,,B,31,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,2659468-ribonanza2f,,F,27,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,7420590-ribonanza2d,,D,35,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,1009857-ribonanza2d,,D,79,AE_synthetic,rnamake_minlength_kiss_2M_15A_pad_solutions,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,1959515-ribonanza2a,,A,32,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,0698822-ribonanza2e,,E,23,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,7549298-ribonanza2d,,D,29,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,5562306-ribonanza2e,,E,22,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6033488-ribonanza2d,,D,31,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,7003360-ribonanza2e,,E,36,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,7750807-ribonanza2a,,A,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6808038-ribonanza2e,,E,28,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3304600-ribonanza2h,,H,23,FGH_natural,RNAcentral100,10,member_dbs|rfam_name|rnacentral_name|rna_type|score|mean_prot_2a3|rfam_id|overhang3|overhang5|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rfam_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rna_type: letter H has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H"
ribo2,2279293-ribonanza2h,,H,27,FGH_natural,RNAcentral100,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rfam_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rna_type: letter H has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H"
ribo2,5866566-ribonanza2a,,A,26,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,2455412-ribonanza2e,,E,31,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,4050308-ribonanza2e,,E,32,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,5524917-ribonanza2a,,A,26,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,3427420-ribonanza2d,,D,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,4052636-ribonanza2e,,E,30,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6505895-ribonanza2e,,E,53,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,5615627-ribonanza2h,,H,23,FGH_natural,RNAcentral100,8,member_dbs|rfam_name|rnacentral_name|rna_type|score|mean_prot_2a3|rfam_id|rnacentral_id,6,member_dbs|rfam_name|rnacentral_name|rna_type|rfam_id|rnacentral_id,"member_dbs: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rfam_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_name: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rna_type: letter H has 0% rna_type coverage, matching the RNAcentral/Rfam enrichment gap above; rfam_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H; rnacentral_id: letter H has 0% RNAcentral/Rfam coverage across all its records, while letter F is ~99% covered -- enrich_fgh_metadata.py looks like it never ran (or had no source parquet) for H"
ribo2,3878549-ribonanza2d,,D,25,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2851897-ribonanza2c,,C,22,AE_synthetic,gRNAde_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,2406414-ribonanza2f,,F,29,FGH_natural,RNAcentral_130_dedup,6,rfam_name|shape_agr|score|mean_prot_2a3|rfam_id|r2a3,0,,
ribo2,4663708-ribonanza2c,,C,28,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overhang3|overlap_ae|overhang5|rnacentral_id,0,,
ribo2,4629713-ribonanza2a,,A,27,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,4320611-ribonanza2a,,A,44,AE_synthetic,UW_Designs,9,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|rfam_id|overlap_ae|rnacentral_id,0,,
ribo2,6352662-ribonanza2a,,A,22,AE_synthetic,gRNAde_Designs,11,member_dbs|rfam_name|rnacentral_name|openknot|rna_type|overlap_global_fold_id|score|mean_prot_2a3|rfam_id|overlap_ae|rnacentral_id,0,,
